title,author,avg_rating,rating_count,year_published,genre
The Matzah Ball (Paperback),Jean Meltzer,3.63,"21,784",2021,holiday
"The Naughty, The Nice and The Nanny (Holiday Brothers, #1)",Willa Nash,3.77,"25,336",2021,holiday
"Nick and Noel's Christmas Playlist (Mistletoe Romance, #1)",Codi Hall,3.58,"18,657",2020,holiday
Meet Me Under the Mistletoe (Kindle Edition),Jenny Bayliss,3.48,"18,690",2022,holiday
"The Best Christmas Pageant Ever (The Herdmans, #1)",Barbara Robinson,4.25,"67,161",1972,holiday
"Royal Holiday (The Wedding Date, #4)",Jasmine Guillory,3.46,"50,201",2019,holiday
"Dash & Lily's Book of Dares (Dash & Lily, #1)",Rachel Cohn,3.74,"101,204",1999,holiday
"All by My Elf (Under the Mistletoe Collection, #3)",Olivia Dade,2.59,"65,473",2024,holiday
"The Nightmare Before Kissmas (Royals and Romance, #1)",Sara Raasch,3.94,"26,761",2024,holiday
"Merriment and Mayhem (Under the Mistletoe Collection, #4)",Alexandria Bellefleur,3.28,"63,180",2024,holiday
"Only Santas in the Building (Under the Mistletoe Collection, #5)",Alexis Daria,3.36,"57,904",2024,holiday
,,,,,holiday
,,,,,holiday
The 5 Love Languages: The Secret to Love that Lasts (Kindle Edition),Gary Chapman,4.27,"474,315",1990,relationships
Attached: The New Science of Adult Attachment and How It Can Help You Find—and Keep—Love (Hardcover),Amir Levine,4.13,"118,022",2010,relationships
The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert (Paperback),John M. Gottman,4.26,"34,764",1999,relationships
Mating in Captivity: Reconciling the Erotic and the Domestic (Hardcover),Esther Perel,4.17,"48,548",2006,relationships
Hold Me Tight: Seven Conversations for a Lifetime of Love (Hardcover),Sue Johnson,4.12,"21,944",2008,relationships
"Men Are from Mars, Women Are from Venus (Paperback)",John  Gray,3.58,"198,609",,relationships
How to Win Friends & Influence People (Paperback),Dale Carnegie,4.22,"1,130,708",1936,relationships
Getting the Love You Want: A Guide for Couples (Paperback),Harville Hendrix,4.05,"14,375",2005,relationships
Nonviolent Communication: A Language of Life (Paperback),Marshall B. Rosenberg,4.33,"48,170",1999,relationships
"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life (Hardcover)",Henry Cloud,4.21,"86,358",1992,relationships
Eight Dates: Essential Conversations for a Lifetime of Love (Hardcover),John M. Gottman,4.23,"10,321",2019,relationships
Come as You Are: The Surprising New Science that Will Transform Your Sex Life (Paperback),Emily Nagoski,4.28,"83,900",2015,relationships
How to Be an Adult in Relationships: The Five Keys to Mindful Loving (Paperback),David Richo,4.12,"7,598",2002,relationships
The State of Affairs: Rethinking Infidelity (ebook),Esther Perel,4.36,"23,015",2017,relationships
The Ethical Slut: A Guide to Infinite Sexual Possibilities (Paperback),Dossie Easton,3.94,"26,785",1997,relationships
How to Not Die Alone: The Surprising Science That Will Help You Find Love (Hardcover),Logan Ury,3.97,"18,804",,relationships
"Polysecure: Attachment, Trauma and Consensual Nonmonogamy (Paperback)",Jessica Fern,4.36,"15,579",2020,relationships
Love and Respect: The Love She Most Desires; The Respect He Desperately Needs (Hardcover),Emerson Eggerichs,4.16,"60,419",2004,relationships
All About Love: New Visions (Hardcover),bell hooks,4.02,"130,237",1999,relationships
Modern Romance (Hardcover),Aziz Ansari,3.80,"189,676",2015,relationships
Models: Attract Women Through Honesty (Paperback),Mark Manson,4.30,"20,135",2011,relationships
Wired for Love: How Understanding Your Partner's Brain and Attachment Style Can Help You Defuse Conflict and Build a Secure Relationship (Paperback),Stan Tatkin,4.09,"6,395",2012,relationships
The Art of Loving (Paperback),Erich Fromm,4.00,"93,651",1956,relationships
The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God (Hardcover),Timothy J. Keller,4.48,"50,037",2011,relationships
The Mastery of Love: A Practical Guide to the Art of Relationship: A Toltec Wisdom Book (Hardcover),Miguel Ruiz,4.27,"59,361",1999,relationships
"The Way of the Superior Man: A Spiritual Guide to Mastering the Challenges of Women, Work, and Sexual Desire (Paperback)",David Deida,4.06,"34,282",1997,relationships
Why Men Love Bitches (Kindle Edition),Sherry Argov,3.82,"66,878",2009,relationships
"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead (Hardcover)",Brené Brown,4.29,"239,611",2012,relationships
Codependent No More: How to Stop Controlling Others and Start Caring for Yourself (Paperback),Melody Beattie,4.12,"48,897",1986,relationships
"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment (Hardcover)",Steve Harvey,3.77,"51,882",2009,relationships
Sex at Dawn: The Prehistoric Origins of Modern Sexuality (Hardcover),Christopher  Ryan,3.97,"31,522",2010,relationships
"Adult Children of Emotionally Immature Parents: How to Heal from Distant, Rejecting, or Self-Involved Parents (Paperback)",Lindsay C. Gibson,4.36,"86,057",2015,relationships
Crucial Conversations: Tools for Talking When Stakes are High (Paperback),Kerry Patterson,4.07,"80,989",2002,relationships
He's Just Not That Into You: The No-Excuses Truth to Understanding Guys (Hardcover),Greg Behrendt,3.66,"66,936",2004,relationships
"The Relationship Cure: A 5 Step Guide to Strengthening Your Marriage, Family, and Friendships (Paperback)",John M. Gottman,4.05,"3,631",2001,relationships
The Art of Seduction (Paperback),Robert Greene,3.92,"41,155",,relationships
Normal People (Hardcover),Sally Rooney,3.81,"1,817,529",2018,relationships
How to Know a Person: The Art of Seeing Others Deeply and Being Deeply Seen (Kindle Edition),David  Brooks,4.05,"36,146",2023,relationships
The Course of Love (Hardcover),Alain de Botton,4.01,"48,762",2016,relationships
For Women Only: What You Need to Know About the Inner Lives of Men (Hardcover),Shaunti Feldhahn,4.04,"29,467",2004,relationships
Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience (Hardcover),Brené Brown,4.32,"94,672",2021,relationships
What Makes Love Last?: How to Build Trust and Avoid Betrayal (ebook),John M. Gottman,4.23,"3,230",2012,relationships
Opening Up: A Guide to Creating and Sustaining Open Relationships (Paperback),Tristan Taormino,4.08,"4,100",2007,relationships
How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships (ebook),Leil Lowndes,3.67,"44,168",1998,relationships
"His Needs, Her Needs: Building an Affair-Proof Marriage (Paperback)",Willard F. Harley Jr.,4.11,"23,070",1986,relationships
The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships (Paperback),Harriet Lerner,4.11,"28,891",1985,relationships
More Than Two: Cultivating Nonmonogamous Relationships with Kindness and Integrity (Hardcover),Eve Rickert,4.23,"4,620",2014,relationships
The Fault in Our Stars (Hardcover),John Green,4.12,"5,649,350",2012,relationships
Why Marriages Succeed or Fail: And How You Can Make Yours Last (Paperback),John M. Gottman,4.14,"3,247",1994,relationships
No More Mr. Nice Guy (Hardcover),Robert A. Glover,4.04,"23,779",2000,relationships
,,,,,relationships
,,,,,relationships
Between the World and Me (Hardcover),Ta-Nehisi Coates,4.40,"361,853",2015,race
The New Jim Crow: Mass Incarceration in the Age of Colorblindness (Hardcover),Michelle Alexander,4.52,"116,231",2010,race
White Fragility: Why It's So Hard for White People to Talk About Racism (Audiobook),Robin DiAngelo,4.16,"171,274",2018,race
So You Want to Talk About Race (Hardcover),Ijeoma Oluo,4.48,"107,653",2018,race
How to Be an Antiracist (Hardcover),Ibram X. Kendi,4.36,"118,898",2019,race
The Hate U Give (Hardcover),Angie Thomas,4.45,"999,259",2017,race
The Fire Next Time (Paperback),James Baldwin,4.55,"118,205",1963,race
Why I'm No Longer Talking to White People About Race (Hardcover),Reni Eddo-Lodge,4.37,"100,480",2017,race
Caste: The Origins of Our Discontents (Hardcover),Isabel Wilkerson,4.53,"158,940",2020,race
The Vanishing Half (Hardcover),Brit Bennett,4.12,"844,854",2020,race
Stamped from the Beginning: The Definitive History of Racist Ideas in America (Hardcover),Ibram X. Kendi,4.53,"38,181",2016,race
The Color of Law: A Forgotten History of How Our Government Segregated America (Hardcover),Richard Rothstein,4.44,"45,168",2017,race
The Warmth of Other Suns: The Epic Story of America's Great Migration (Hardcover),Isabel Wilkerson,4.48,"115,251",2010,race
Just Mercy (Paperback),Bryan Stevenson,4.62,"258,341",2014,race
The Autobiography of Malcolm X (Mass Market Paperback),Malcolm X,4.37,"288,487",1965,race
Born a Crime: Stories From a South African Childhood (Hardcover),Trevor Noah,4.49,"791,858",2016,race
Americanah (Hardcover),Chimamanda Ngozi Adichie,4.31,"407,866",2013,race
Why Are All The Black Kids Sitting Together in the Cafeteria? (Paperback),Beverly Daniel Tatum,4.34,"27,000",1997,race
"Women, Race & Class (Paperback)",Angela Y. Davis,4.59,"33,864",1981,race
To Kill a Mockingbird (Paperback),Harper Lee,4.26,"6,783,813",1960,race
I'm Still Here: Black Dignity in a World Made for Whiteness (Hardcover),Austin Channing Brown,4.38,"72,859",2018,race
The Bluest Eye (Paperback),Toni Morrison,4.13,"295,051",1970,race
Hood Feminism: Notes from the Women That a Movement Forgot (Hardcover),Mikki Kendall,4.36,"62,286",2020,race
The Underground Railroad (Hardcover),Colson Whitehead,4.06,"440,013",2016,race
Such a Fun Age (Hardcover),Kiley Reid,3.77,"571,732",2019,race
Sister Outsider: Essays and Speeches (Paperback),Audre Lorde,4.53,"40,436",1984,race
"Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor (Hardcover)",Layla F. Saad,4.33,"30,292",2020,race
White Rage: The Unspoken Truth of Our Racial Divide (Hardcover),Carol  Anderson,4.47,"14,711",2016,race
Homegoing (Hardcover),Yaa Gyasi,4.47,"395,578",2016,race
The Color Purple (Paperback),Alice Walker,4.28,"745,537",1982,race
"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",Maya Angelou,4.30,"575,606",1969,race
The Souls of Black Folk (Paperback),W.E.B. Du Bois,4.31,"44,611",1903,race
Kindred (Paperback),Octavia E. Butler,4.31,"265,674",1979,race
Invisible Man (Paperback),Ralph Ellison,3.92,"200,609",1952,race
Citizen: An American Lyric (Paperback),Claudia Rankine,4.25,"51,399",2014,race
The Nickel Boys (ebook),Colson Whitehead,4.25,"301,501",2019,race
"Freedom is a Constant Struggle: Ferguson, Palestine and the Foundations of a Movement (Paperback)",Angela Y. Davis,4.44,"34,916",2015,race
"Beloved (Beloved Trilogy, #1)",Toni Morrison,3.98,"484,065",1987,race
When They Call You a Terrorist: A Black Lives Matter Memoir (Hardcover),Patrisse Khan-Cullors,4.49,"25,491",2018,race
The Immortal Life of Henrietta Lacks (Hardcover),Rebecca Skloot,4.13,"796,310",2010,race
Ain't I a Woman: Black Women and Feminism (Paperback),bell hooks,4.51,"18,917",1981,race
James (Hardcover),Percival Everett,4.45,"447,719",2024,race
How the Word Is Passed: A Reckoning with the History of Slavery Across America (Hardcover),Clint   Smith,4.70,"38,875",2021,race
Minor Feelings: An Asian American Reckoning (Hardcover),Cathy Park Hong,4.19,"43,551",2020,race
"Stamped: Racism, Antiracism, and You (Hardcover)",Jason Reynolds,4.47,"53,880",2020,race
Passing (Mass Market Paperback),Nella Larsen,3.92,"78,768",1929,race
We Were Eight Years in Power: An American Tragedy (Hardcover),Ta-Nehisi Coates,4.38,"30,777",2017,race
"Girl, Woman, Other (Kindle Edition)",Bernardine Evaristo,4.26,"261,290",2019,race
Their Eyes Were Watching God (Paperback),Zora Neale Hurston,3.99,"382,349",1937,race
The Help (Hardcover),Kathryn Stockett,4.47,"2,990,420",2009,race
,,,,,race
,,,,,race
The Wall of Winnipeg and Me (Kindle Edition),Mariana Zapata,4.16,"301,627",2016,slow-burn
Kulti (Nook),Mariana Zapata,4.23,"154,952",2015,slow-burn
From Lukov with Love (Paperback),Mariana Zapata,4.19,"281,736",2018,slow-burn
Wait for It (Kindle Edition),Mariana Zapata,4.28,"112,777",2016,slow-burn
All Rhodes Lead Here (Kindle Edition),Mariana Zapata,4.22,"162,394",2021,slow-burn
Luna and the Lie (ebook),Mariana Zapata,4.06,"68,975",2018,slow-burn
Under Locke (ebook),Mariana Zapata,3.89,"101,731",2014,slow-burn
The Love Hypothesis (Paperback),Ali Hazelwood,4.10,"1,813,067",2021,slow-burn
"The Spanish Love Deception (Love Deception, #1)",Elena  Armas,3.80,"796,566",2021,slow-burn
Dear Aaron (Kindle Edition),Mariana Zapata,3.90,"56,228",2017,slow-burn
"Fourth Wing (The Empyrean, #1)",Rebecca Yarros,4.57,"3,341,877",2023,slow-burn
Marriage for One (ebook),Ella Maise,3.84,"103,761",2022,slow-burn
"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,4.64,"3,082,673",2016,slow-burn
Hands Down (Kindle Edition),Mariana Zapata,3.89,"50,576",2020,slow-burn
The Hating Game (Paperback),Sally  Thorne,3.86,"818,686",2016,slow-burn
"Binding 13 (Boys of Tommen, #1)",Chloe Walsh,4.45,"510,761",2018,slow-burn
Birthday Girl (ebook),Penelope Douglas,3.92,"471,733",2018,slow-burn
The Best Thing (Kindle Edition),Mariana Zapata,3.95,"39,732",2019,slow-burn
When Gracie Met the Grump (Paperback),Mariana Zapata,4.04,"38,741",2022,slow-burn
People We Meet on Vacation (Paperback),Emily Henry,3.84,"1,569,343",2021,slow-burn
"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,4.16,"4,046,628",2015,slow-burn
"The Cruel Prince (The Folk of the Air, #1)",Holly Black,4.01,"1,680,418",2018,slow-burn
"Rhythm, Chord & Malykhin (Kindle Edition)",Mariana Zapata,3.86,"36,513",2015,slow-burn
"Bride (Bride, #1)",Ali Hazelwood,4.00,"642,253",2024,slow-burn
"Twisted Lies (Twisted, #4)",Ana Huang,4.17,"663,052",2022,slow-burn
"The Serpent and the Wings of Night (Crowns of Nyaxia, #1)",Carissa Broadbent,4.27,"713,060",2022,slow-burn
Lingus (Kindle Edition),Mariana Zapata,3.77,"30,937",2012,slow-burn
"Powerless (The Powerless Trilogy, #1)",Lauren  Roberts,4.16,"858,827",2023,slow-burn
"Twisted Games (Twisted, #2)",Ana Huang,4.08,"1,028,153",2021,slow-burn
Beach Read (Paperback),Emily Henry,3.97,"1,589,282",2020,slow-burn
Archer's Voice (ebook),Mia Sheridan,4.17,"657,413",2014,slow-burn
"Butcher & Blackbird (The Ruinous Love Trilogy, #1)",Brynne Weaver,4.01,"581,673",2023,slow-burn
"The Simple Wild (Wild, #1)",K.A. Tucker,4.29,"145,727",2018,slow-burn
"Wrecking Ball (Hard to Love, #1)",P. Dangelico,4.04,"17,938",2017,slow-burn
"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,4.45,"1,081,672",2020,slow-burn
"Love, Theoretically (Paperback)",Ali Hazelwood,4.08,"635,604",2023,slow-burn
"A Deal with the Devil (The Grumpy Devils, #1)",Elizabeth O'Roark,4.13,"60,608",2021,slow-burn
"The Deal (Off-Campus, #1)",Elle Kennedy,4.21,"1,002,584",2015,slow-burn
"Melt for You (Slow Burn, #2)",J.T. Geissinger,4.26,"30,311",2018,slow-burn
"Hook, Line, and Sinker (Bellinger Sisters, #2)",Tessa Bailey,3.88,"439,088",2022,slow-burn
Book Lovers (Paperback),Emily Henry,4.10,"1,508,744",2022,slow-burn
"The Sweetest Oblivion (Made, #1)",Danielle Lori,4.01,"360,258",2018,slow-burn
"Radiance (Wraith Kings, #1)",Grace Draven,3.98,"67,733",2015,slow-burn
"Only When It's Us (Bergman Brothers, #1)",Chloe Liese,3.91,"56,792",2020,slow-burn
"Assistant to the Villain (Assistant to the Villain, #1)",Hannah Nicole Maehrer,3.93,"312,891",2023,slow-burn
Love on the Brain (Kindle Edition),Ali Hazelwood,3.90,"614,013",2022,slow-burn
"The Right Move (Windy City, #2)",Liz Tomforde,4.39,"424,652",2023,slow-burn
"Yours Truly (Part of Your World, #2)",Abby Jimenez,4.30,"787,673",2023,slow-burn
"The Wicked King (The Folk of the Air, #2)",Holly Black,4.27,"1,042,338",2019,slow-burn
"Spark of the Everflame (Kindred's Curse, #1)",Penn Cole,4.18,"245,616",2023,slow-burn
,,,,,slow-burn
,,,,,slow-burn
"Legends & Lattes (Legends & Lattes, #1)",Travis Baldree,4.05,"314,820",2022,cozy
The Very Secret Society of Irregular Witches (Paperback),Sangu Mandanna,4.04,"354,715",2022,cozy
"The Spellshop (Spellshop, #1)",Sarah Beth Durst,4.02,"129,047",2024,cozy
"Bookshops & Bonedust (Legends & Lattes, #0)",Travis Baldree,4.13,"105,097",2023,cozy
"Emily Wilde's Encyclopaedia of Faeries (Emily Wilde, #1)",Heather Fawcett,3.97,"198,934",2023,cozy
"The House in the Cerulean Sea (Cerulean Chronicles, #1)",T.J. Klune,4.37,"920,998",2020,cozy
"A Psalm for the Wild-Built (Monk & Robot, #1)",Becky Chambers,4.22,"176,781",2021,cozy
"Can't Spell Treason Without Tea (Tomes & Tea, #1)",Rebecca Thorne,3.72,"29,094",2022,cozy
The Teller of Small Fortunes (Paperback),Julie Leong,3.80,"30,651",2024,cozy
A Witch's Guide to Magical Innkeeping (ebook),Sangu Mandanna,3.99,"56,745",2025,cozy
"The Pumpkin Spice Café (Dream Harbor, #1)",Laurie Gilmore,3.37,"479,019",2023,cozy
"The House Witch (The House Witch, #1)",Delemhach,4.12,"31,684",2022,cozy
"Howl’s Moving Castle (Howl’s Moving Castle, #1)",Diana Wynne Jones,4.29,"438,116",1986,cozy
"Vera Wong's Unsolicited Advice for Murderers (Vera Wong, #1)",Jesse Q. Sutanto,4.03,"180,980",2023,cozy
"Before the Coffee Gets Cold (Before the Coffee Gets Cold, #1)",Toshikazu Kawaguchi,3.66,"660,233",2015,cozy
Welcome to the Hyunam-Dong Bookshop (Hardcover),Hwang Bo-Reum,3.90,"78,024",2022,cozy
"A Prayer for the Crown-Shy (Monk & Robot, #2)",Becky Chambers,4.38,"82,182",2022,cozy
A Wizard’s Guide to Defensive Baking (Paperback),T. Kingfisher,4.06,"64,280",2020,cozy
"The Thursday Murder Club (Thursday Murder Club, #1)",Richard Osman,3.86,"734,731",2020,cozy
"Half a Soul (Regency Faerie Tales, #1)",Olivia Atwater,4.05,"75,020",2020,cozy
"Emily Wilde’s Map of the Otherlands (Emily Wilde, #2)",Heather Fawcett,4.26,"94,627",2024,cozy
"Days at the Morisaki Bookshop (Days at the Morisaki Bookshop, #1)",Satoshi Yagisawa,3.64,"174,702",2010,cozy
"The Enchanted Greenhouse (Spellshop, #2)",Sarah Beth Durst,4.17,"23,378",2025,cozy
"The Tea Dragon Society (Tea Dragon, #1)",Kay O'Neill,4.34,"68,835",2017,cozy
"Shady Hollow (Shady Hollow, #1)",Juneau Black,3.76,"28,087",2015,cozy
Under the Whispering Door (Hardcover),T.J. Klune,4.11,"312,948",2021,cozy
"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky Chambers,4.17,"180,843",2014,cozy
"In the Company of Witches (Evenfall Witches B&B, #1)",Auralee Wallace,3.87,"19,103",2021,cozy
What You Are Looking For Is in the Library (Hardcover),Michiko Aoyama,4.04,"109,440",2020,cozy
Tress of the Emerald Sea (Kindle Edition),Brandon Sanderson,4.33,"267,985",2023,cozy
"The Kamogawa Food Detectives (Kamogawa Food Detectives, #1)",Hisashi Kashiwai,3.67,"42,334",2013,cozy
"Arsenic and Adobo (Tita Rosie's Kitchen Mystery, #1)",Mia P. Manansala,3.53,"76,758",2021,cozy
"Chocolate Chip Cookie Murder (Hannah Swensen, #1)",Joanne Fluke,3.68,"70,894",2000,cozy
"The Secret, Book & Scone Society (Secret, Book, & Scone Society, #1)",Ellery Adams,3.77,"35,188",2017,cozy
"Somewhere Beyond the Sea (Cerulean Chronicles, #2)",T.J. Klune,4.13,"172,133",2024,cozy
"A Fellowship of Bakers & Magic (Adenashire, #1)",J. Penner,3.89,"11,305",2023,cozy
The Honey Witch (Paperback),Sydney J. Shields,3.55,"24,581",2024,cozy
"The Cinnamon Bun Book Store (Dream Harbor, #2)",Laurie Gilmore,3.70,"203,920",2024,cozy
