title,author,avg_rating,rating_count,year_published,genre,title_clean,author_clean,genre_clean,lang,genre_grouped
Summer of '69 (Hardcover),Elin Hilderbrand,3.95,,2019,summer,summer of '69 hardcover,elin hilderbrand,summer,en,romance
"The Hobbit, or There and Back Again (Paperback)",J.R.R. Tolkien,4.3,,1937,science-fiction-fantasy,the hobbit or there and back again paperback,jrr tolkien,science-fiction-fantasy,en,fantasy
"Harry Potter and the Philosopher’s Stone (Harry Potter, #1)",J.K. Rowling,4.47,,1997,science-fiction-fantasy,harry potter and the philosopher's stone harry potter #1,jk rowling,science-fiction-fantasy,en,fantasy
"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,4.4,,1954,science-fiction-fantasy,the fellowship of the ring the lord of the rings #1,jrr tolkien,science-fiction-fantasy,en,fantasy
"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,4.45,,1996,science-fiction-fantasy,a game of thrones a song of ice and fire #1,george rr martin,science-fiction-fantasy,en,fantasy
"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,4.43,,1998,science-fiction-fantasy,harry potter and the chamber of secrets harry potter #2,jk rowling,science-fiction-fantasy,en,fantasy
"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,4.58,,1999,science-fiction-fantasy,harry potter and the prisoner of azkaban harry potter #3,jk rowling,science-fiction-fantasy,en,fantasy
"The Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,4.22,,1979,science-fiction-fantasy,the hitchhiker's guide to the galaxy hitchhiker's guide to the galaxy #1,douglas adams,science-fiction-fantasy,en,fantasy
"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,4.57,,2000,science-fiction-fantasy,harry potter and the goblet of fire harry potter #4,jk rowling,science-fiction-fantasy,en,fantasy
"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,4.35,,2008,science-fiction-fantasy,the hunger games the hunger games #1,suzanne collins,science-fiction-fantasy,en,fantasy
"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,4.5,,2003,science-fiction-fantasy,harry potter and the order of the phoenix harry potter #5,jk rowling,science-fiction-fantasy,en,fantasy
"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,4.62,,2007,science-fiction-fantasy,harry potter and the deathly hallows harry potter #7,jk rowling,science-fiction-fantasy,en,fantasy
"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,4.58,,2005,science-fiction-fantasy,harry potter and the half-blood prince harry potter #6,jk rowling,science-fiction-fantasy,en,fantasy
"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,4.5,,1954,science-fiction-fantasy,the two towers the lord of the rings #2,jrr tolkien,science-fiction-fantasy,en,fantasy
"Catching Fire (The Hunger Games, #2)",Suzanne Collins,4.35,,2009,science-fiction-fantasy,catching fire the hunger games #2,suzanne collins,science-fiction-fantasy,en,fantasy
The Martian (Hardcover),Andy Weir,4.42,,2011,science-fiction-fantasy,the martian hardcover,andy weir,science-fiction-fantasy,en,fantasy
"American Gods: Tenth Anniversary (American Gods, #1)",Neil Gaiman,4.1,,2001,science-fiction-fantasy,american gods tenth anniversary american gods #1,neil gaiman,science-fiction-fantasy,en,fantasy
"Mockingjay (The Hunger Games, #3)",Suzanne Collins,4.12,,2010,science-fiction-fantasy,mockingjay the hunger games #3,suzanne collins,science-fiction-fantasy,en,fantasy
"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,4.58,,1955,science-fiction-fantasy,the return of the king the lord of the rings #3,jrr tolkien,science-fiction-fantasy,en,fantasy
"Ready Player One (Ready Player One, #1)",Ernest Cline,4.23,,2011,science-fiction-fantasy,ready player one ready player one #1,ernest cline,science-fiction-fantasy,en,fantasy
"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,4.42,,1998,science-fiction-fantasy,a clash of kings a song of ice and fire #2,george rr martin,science-fiction-fantasy,en,fantasy
"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,3.97,,1962,science-fiction-fantasy,a wrinkle in time time quintet #1,madeleine l'engle,science-fiction-fantasy,en,fantasy
"Foundation (Foundation, #1)",Isaac Asimov,4.17,,1951,science-fiction-fantasy,foundation foundation #1,isaac asimov,science-fiction-fantasy,en,fantasy
"The Golden Compass (His Dark Materials, #1)",Philip Pullman,4.03,,1995,science-fiction-fantasy,the golden compass his dark materials #1,philip pullman,science-fiction-fantasy,en,fantasy
"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,4.55,,2000,science-fiction-fantasy,a storm of swords a song of ice and fire #3,george rr martin,science-fiction-fantasy,en,fantasy
Brave New World (Paperback),Aldous Huxley,3.99,,1932,science-fiction-fantasy,brave new world paperback,aldous huxley,science-fiction-fantasy,en,fantasy
"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,4.52,,2007,science-fiction-fantasy,the name of the wind the kingkiller chronicle #1,patrick rothfuss,science-fiction-fantasy,en,fantasy
"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,4.17,,2005,science-fiction-fantasy,a feast for crows a song of ice and fire #4,george rr martin,science-fiction-fantasy,en,fantasy
The Handmaid's Tale: The Seminal Work of Dystopian Feminist Fiction (Hardcover),Margaret Atwood,4.15,,1985,science-fiction-fantasy,the handmaid's tale the seminal work of dystopian feminist fiction hardcover,margaret atwood,science-fiction-fantasy,en,fantasy
The Ocean at the End of the Lane (Paperback),Neil Gaiman,4.01,,2013,science-fiction-fantasy,the ocean at the end of the lane paperback,neil gaiman,science-fiction-fantasy,en,fantasy
Do Androids Dream of Electric Sheep? (ebook),Philip K. Dick,4.09,,1968,science-fiction-fantasy,do androids dream of electric sheep? ebook,philip k dick,science-fiction-fantasy,en,fantasy
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch (Mass Market Paperback)",Terry Pratchett,4.25,,1990,science-fiction-fantasy,good omens the nice and accurate prophecies of agnes nutter witch mass market paperback,terry pratchett,science-fiction-fantasy,en,fantasy
"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,4.34,,2011,science-fiction-fantasy,a dance with dragons a song of ice and fire #5,george rr martin,science-fiction-fantasy,en,fantasy
"Neverwhere (London Below, #1)",Neil Gaiman,4.16,,1996,science-fiction-fantasy,neverwhere london below #1,neil gaiman,science-fiction-fantasy,en,fantasy
Stranger in a Strange Land (Paperback),Robert A. Heinlein,3.92,,1961,science-fiction-fantasy,stranger in a strange land paperback,robert a heinlein,science-fiction-fantasy,en,fantasy
"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,4.08,,2006,science-fiction-fantasy,the three-body problem remembrance of earth's past #1,liu cixin,science-fiction-fantasy,en,fantasy
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,4.24,,1950,science-fiction-fantasy,the lion the witch and the wardrobe chronicles of narnia #1,cs lewis,science-fiction-fantasy,en,fantasy
The Fifth Season (The Broken Earth #1),N.K. Jemisin,4.29,,2015,science-fiction-fantasy,the fifth season the broken earth #1,nk jemisin,science-fiction-fantasy,en,fantasy
The Time Machine (Paperback),H.G. Wells,3.89,,1895,science-fiction-fantasy,the time machine paperback,hg wells,science-fiction-fantasy,en,fantasy
The Lord of the Rings (Paperback),J.R.R. Tolkien,4.54,,1954,science-fiction-fantasy,the lord of the rings paperback,jrr tolkien,science-fiction-fantasy,en,fantasy
"Mistborn: The Final Empire (Mistborn, #1)",Brandon Sanderson,4.49,,2006,science-fiction-fantasy,mistborn the final empire mistborn #1,brandon sanderson,science-fiction-fantasy,en,fantasy
Eragon (The Inheritance Cycle #1),Christopher Paolini,3.96,,2002,science-fiction-fantasy,eragon the inheritance cycle #1,christopher paolini,science-fiction-fantasy,en,fantasy
The Left Hand of Darkness (Paperback),Ursula K. Le Guin,4.1,,1969,science-fiction-fantasy,the left hand of darkness paperback,ursula k le guin,science-fiction-fantasy,en,fantasy
Project Hail Mary (Hardcover),Andy Weir,4.5,,2021,science-fiction-fantasy,project hail mary hardcover,andy weir,science-fiction-fantasy,en,fantasy
"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,4.01,,1968,science-fiction-fantasy,a wizard of earthsea earthsea cycle #1,ursula k le guin,science-fiction-fantasy,en,fantasy
And Then There Were None (Paperback),Agatha Christie,4.27,,1939,agatha-christie,and then there were none paperback,agatha christie,agatha-christie,en,Other
"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,4.2,,1934,agatha-christie,murder on the orient express hercule poirot #10,agatha christie,agatha-christie,en,Other
"The Mysterious Affair at Styles (Hercule Poirot, #1)",Agatha Christie,4.0,,1920,agatha-christie,the mysterious affair at styles hercule poirot #1,agatha christie,agatha-christie,en,Other
"The Murder of Roger Ackroyd (Hercule Poirot, #4)",Agatha Christie,4.26,,1926,agatha-christie,the murder of roger ackroyd hercule poirot #4,agatha christie,agatha-christie,en,Other
"Death on the Nile (Hercule Poirot, #18)",Agatha Christie,4.12,,1937,agatha-christie,death on the nile hercule poirot #18,agatha christie,agatha-christie,en,Other
"The A.B.C. Murders (Hercule Poirot, #13)",Agatha Christie,4.03,,1936,agatha-christie,the abc murders hercule poirot #13,agatha christie,agatha-christie,en,Other
"Murder at the Vicarage (Miss Marple, #1)",Agatha Christie,4.04,,1930,agatha-christie,murder at the vicarage miss marple #1,agatha christie,agatha-christie,en,Other
"The Murder on the Links (Hercule Poirot, #2)",Agatha Christie,3.87,,1923,agatha-christie,the murder on the links hercule poirot #2,agatha christie,agatha-christie,en,Other
"The Body in the Library (Miss Marple, #2)",Agatha Christie,3.82,,1942,agatha-christie,the body in the library miss marple #2,agatha christie,agatha-christie,en,Other
"The Mystery of the Blue Train (Hercule Poirot, #6)",Agatha Christie,3.88,,1928,agatha-christie,the mystery of the blue train hercule poirot #6,agatha christie,agatha-christie,en,Other
"Evil Under the Sun (Hercule Poirot, #24)",Agatha Christie,3.98,,1941,agatha-christie,evil under the sun hercule poirot #24,agatha christie,agatha-christie,en,Other
"A Murder Is Announced (Miss Marple, #4)",Agatha Christie,4.01,,1950,agatha-christie,a murder is announced miss marple #4,agatha christie,agatha-christie,en,Other
"Cards on the Table (Hercule Poirot, #15)",Agatha Christie,3.96,,1936,agatha-christie,cards on the table hercule poirot #15,agatha christie,agatha-christie,en,Other
"Hallowe'en Party (Hercule Poirot, #41)",Agatha Christie,3.56,,1969,agatha-christie,hallowe'en party hercule poirot #41,agatha christie,agatha-christie,en,Other
Crooked House (Mass Market Paperback),Agatha Christie,4.08,,1949,agatha-christie,crooked house mass market paperback,agatha christie,agatha-christie,en,Other
"The Big Four (Hercule Poirot, #5)",Agatha Christie,3.57,,1927,agatha-christie,the big four hercule poirot #5,agatha christie,agatha-christie,en,Other
"Death in the Clouds (Hercule Poirot, #12)",Agatha Christie,3.86,,1935,agatha-christie,death in the clouds hercule poirot #12,agatha christie,agatha-christie,en,Other
"Appointment with Death (Hercule Poirot, #19)",Agatha Christie,3.87,,1938,agatha-christie,appointment with death hercule poirot #19,agatha christie,agatha-christie,en,Other
"Lord Edgware Dies (Hercule Poirot, #9)",Agatha Christie,3.95,,1933,agatha-christie,lord edgware dies hercule poirot #9,agatha christie,agatha-christie,en,Other
"4:50 from Paddington (Miss Marple, #7)",Agatha Christie,3.97,,1957,agatha-christie,450 from paddington miss marple #7,agatha christie,agatha-christie,en,Other
"The Moving Finger (Miss Marple, #3)",Agatha Christie,3.85,,1942,agatha-christie,the moving finger miss marple #3,agatha christie,agatha-christie,en,Other
"The Man in the Brown Suit (Colonel Race, #1)",Agatha Christie,3.95,,1924,agatha-christie,the man in the brown suit colonel race #1,agatha christie,agatha-christie,en,Other
"Dumb Witness (Hercule Poirot, #17)",Agatha Christie,3.91,,1937,agatha-christie,dumb witness hercule poirot #17,agatha christie,agatha-christie,en,Other
"The Secret Adversary (Tommy and Tuppence Mysteries, #1)",Agatha Christie,3.84,,1922,agatha-christie,the secret adversary tommy and tuppence mysteries #1,agatha christie,agatha-christie,en,Other
"Three Act Tragedy (Hercule Poirot, #11)",Agatha Christie,3.84,,1934,agatha-christie,three act tragedy hercule poirot #11,agatha christie,agatha-christie,en,Other
"After the Funeral (Hercule Poirot, #33)",Agatha Christie,3.91,,1953,agatha-christie,after the funeral hercule poirot #33,agatha christie,agatha-christie,en,Other
"Cat Among the Pigeons (Hercule Poirot, #36)",Agatha Christie,3.86,,1959,agatha-christie,cat among the pigeons hercule poirot #36,agatha christie,agatha-christie,en,Other
"The Mirror Crack'd from Side to Side (Miss Marple, #8)",Agatha Christie,3.96,,1962,agatha-christie,the mirror crack'd from side to side miss marple #8,agatha christie,agatha-christie,en,Other
"A Caribbean Mystery (Miss Marple, #9)",Agatha Christie,3.85,,1964,agatha-christie,a caribbean mystery miss marple #9,agatha christie,agatha-christie,en,Other
"The Hollow (Hercule Poirot, #26)",Agatha Christie,3.8,,1946,agatha-christie,the hollow hercule poirot #26,agatha christie,agatha-christie,en,Other
"Elephants Can Remember (Hercule Poirot, #42)",Agatha Christie,3.65,,1972,agatha-christie,elephants can remember hercule poirot #42,agatha christie,agatha-christie,en,Other
"A Pocket Full of Rye  (Miss Marple, #6)",Agatha Christie,3.93,,1953,agatha-christie,a pocket full of rye miss marple #6,agatha christie,agatha-christie,en,Other
"At Bertram's Hotel (Miss Marple, #10)",Agatha Christie,3.71,,1965,agatha-christie,at bertram's hotel miss marple #10,agatha christie,agatha-christie,en,Other
"One, Two, Buckle My Shoe (Hercule Poirot, #23)",Agatha Christie,3.79,,1940,agatha-christie,one two buckle my shoe hercule poirot #23,agatha christie,agatha-christie,en,Other
"The Clocks (Hercule Poirot, #39)",Agatha Christie,3.73,,1963,agatha-christie,the clocks hercule poirot #39,agatha christie,agatha-christie,en,Other
"They Do It With Mirrors (Miss Marple, #5)",Agatha Christie,3.78,,1952,agatha-christie,they do it with mirrors miss marple #5,agatha christie,agatha-christie,en,Other
"Mrs. McGinty's Dead (Hercule Poirot, #32)",Agatha Christie,3.86,,1952,agatha-christie,mrs mcginty's dead hercule poirot #32,agatha christie,agatha-christie,en,Other
"Hickory Dickory Dock (Hercule Poirot, #34)",Agatha Christie,3.76,,1955,agatha-christie,hickory dickory dock hercule poirot #34,agatha christie,agatha-christie,en,Other
"Third Girl (Hercule Poirot, #40)",Agatha Christie,3.69,,1966,agatha-christie,third girl hercule poirot #40,agatha christie,agatha-christie,en,Other
"The Thirteen Problems (Miss Marple, #0.5)",Agatha Christie,3.94,,1932,agatha-christie,the thirteen problems miss marple #05,agatha christie,agatha-christie,en,Other
The Alchemist (Paperback),Paulo Coelho,3.92,,1988,inspirational,the alchemist paperback,paulo coelho,inspirational,en,inspirational
"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson (Paperback)",Mitch Albom,4.2,,1997,inspirational,tuesdays with morrie an old man a young man and life's greatest lesson paperback,mitch albom,inspirational,en,inspirational
The Five People You Meet in Heaven (Hardcover),Mitch Albom,4.01,,2003,inspirational,the five people you meet in heaven hardcover,mitch albom,inspirational,en,inspirational
The Last Lecture (Kindle Edition),Randy Pausch,4.26,,2008,inspirational,the last lecture kindle edition,randy pausch,inspirational,en,inspirational
The Shack: Where Tragedy Confronts Eternity (Kindle Edition),William Paul Young,3.84,,2007,inspirational,the shack where tragedy confronts eternity kindle edition,william paul young,inspirational,en,inspirational
Man's Search for Meaning (Paperback),Viktor E. Frankl,4.37,,1946,inspirational,man's search for meaning paperback,viktor e frankl,inspirational,en,inspirational
