title,author,avg_rating,rating_count,year_published,genre
This One Summer (Hardcover),Mariko Tamaki,3.69,"91,799",2014,graphic-novels-comics
"Saga, Volume 7 (Paperback)",Brian K. Vaughan,,,,graphic-novels-comics
Batman: The Dark Knight Returns (Hardcover),Frank Miller,4.26,"196,838",1986,graphic-novels-comics
Ghost World (Paperback),Daniel Clowes,3.82,"79,173",1998,graphic-novels-comics
"The Sandman, Vol. 3: Dream Country (Hardcover)",Neil Gaiman,4.24,"124,380",1990,graphic-novels-comics
"Y: The Last Man, Vol. 1: Unmanned (Paperback)",Brian K. Vaughan,4.08,"118,708",2003,graphic-novels-comics
American Born Chinese (Paperback),Gene Luen Yang,3.88,"100,897",2006,graphic-novels-comics
"The Tea Dragon Society (Tea Dragon, #1)",Kay O'Neill,4.34,"68,801",2017,graphic-novels-comics
"The Walking Dead, Vol. 1: Days Gone Bye (Paperback)",Robert Kirkman,4.27,"241,314",2004,graphic-novels-comics
Mooncakes (Paperback),Suzanne  Walker,3.81,"47,155",2019,graphic-novels-comics
"Rat Queens, Vol. 1: Sass & Sorcery (Paperback)",Kurtis J. Wiebe,4.08,"45,403",2014,graphic-novels-comics
"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",Art Spiegelman,4.43,"157,207",1991,graphic-novels-comics
Pumpkinheads (Hardcover),Rainbow Rowell,4.01,"90,156",2019,graphic-novels-comics
"The Sandman, Vol. 4: Season of Mists (Hardcover)",Neil Gaiman,4.53,"80,622",1991,graphic-novels-comics
"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened (Paperback)",Allie Brosh,4.17,"215,051",2013,graphic-novels-comics
"Lore Olympus: Volume One (Lore Olympus, #1)",Rachel  Smythe,4.21,"170,857",2021,graphic-novels-comics
1984 (Paperback),George Orwell,4.20,"5,343,606",1949,roman
The Alchemist (Paperback),Paulo Coelho,3.92,"3,500,059",1988,roman
The Stranger (Paperback),Albert Camus,4.03,"1,357,637",1942,roman
Where the Crawdads Sing (ebook),Delia Owens,4.37,"3,549,761",2018,roman
Animal Farm (Mass Market Paperback),George Orwell,4.01,"4,451,508",1945,roman
"Harry Potter and the Philosopher’s Stone (Harry Potter, #1)",J.K. Rowling,4.47,"11,230,667",1997,roman
To Kill a Mockingbird (Paperback),Harper Lee,4.26,"6,781,510",1960,roman
Pride and Prejudice (Hardcover),Jane Austen,4.29,"4,719,831",1813,roman
The Midnight Library (Hardcover),Matt Haig,3.98,"2,373,077",2020,roman
The Kite Runner (Paperback),Khaled Hosseini,4.35,"3,447,443",2003,roman
The Little Prince (Hardcover),Antoine de Saint-Exupéry,4.33,"2,424,343",1943,roman
Perfume: The Story of a Murderer (Paperback),Patrick Süskind,4.04,"542,363",1985,roman
The Great Gatsby (Paperback),F. Scott Fitzgerald,3.93,"5,819,267",1925,roman
The Catcher in the Rye (Paperback),J.D. Salinger,3.80,"3,846,845",1951,roman
The Aeneid (Kindle Edition),Virgil,3.87,"141,717",-19,roman
The Picture of Dorian Gray (Paperback),Oscar Wilde,4.13,"1,831,763",1890,roman
"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,4.43,"4,418,994",1998,roman
"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,4.31,"709,163",2001,roman
Normal People (Hardcover),Sally Rooney,3.81,"1,816,185",2018,roman
The Seven Husbands of Evelyn Hugo (Hardcover),Taylor Jenkins Reid,4.40,"3,967,797",2017,roman
The Handmaid's Tale (Hardcover),Margaret Atwood,4.15,"2,373,316",1985,roman
"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,4.58,"4,758,066",1999,roman
Brave New World (Paperback),Aldous Huxley,3.99,"2,047,727",1932,roman
Of Mice and Men (Paperback),John Steinbeck,3.89,"2,791,740",1937,roman
The Fault in Our Stars (Hardcover),John Green,4.12,"5,647,695",2012,roman
"The 100-Year-Old Man Who Climbed Out the Window and Disappeared (The Hundred-Year-Old Man, #1)",Jonas Jonasson,3.82,"300,447",2009,roman
Lord of the Flies (Paperback),William Golding,3.70,"3,157,549",1954,roman
"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,4.57,"4,131,324",2000,roman
"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,4.62,"4,060,123",2007,roman
"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,4.50,"3,743,501",2003,roman
"The Da Vinci Code (Robert Langdon, #2)",Dan    Brown,3.93,"2,500,140",2003,roman
Meditations (Paperback),Marcus Aurelius,4.28,"333,832",180,roman
A Thousand Splendid Suns (Hardcover),Khaled Hosseini,4.45,"1,710,190",2007,roman
"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,4.58,"3,610,598",2005,roman
Crime and Punishment (Paperback),Fyodor Dostoevsky,4.28,"1,053,320",1866,roman
One Hundred Years of Solitude (Mass Market Paperback),Gabriel García Márquez,4.12,"1,088,099",1967,roman
The Book Thief (Kindle Edition),Markus Zusak,4.39,"2,839,105",2005,roman
The Plague (Paperback),Albert Camus,4.02,"308,170",1947,roman
A Little Life (Hardcover),Hanya Yanagihara,4.28,"896,292",2015,roman
"My Brilliant Friend (Neapolitan Novels, #1)",Elena Ferrante,4.05,"454,664",2011,roman
Fahrenheit 451 (Kindle Edition),Ray Bradbury,3.97,"2,776,107",1953,roman
Madame Bovary (Paperback),Gustave Flaubert,3.71,"369,840",1856,roman
The Unbearable Lightness of Being (Paperback),Milan Kundera,4.11,"535,102",1984,roman
Wuthering Heights (Paperback),Emily Brontë,3.90,"1,997,957",1847,roman
"The Seven Sisters (The Seven Sisters, #1)",Lucinda Riley,4.19,"185,300",2014,roman
"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,4.35,"9,743,551",2008,roman
The Metamorphosis (Mass Market Paperback),Franz Kafka,3.90,"1,382,297",1915,roman
Circe (Hardcover),Madeline Miller,4.22,"1,315,557",2018,roman
"The Hobbit, or There and Back Again (Paperback)",J.R.R. Tolkien,4.30,"4,401,548",1937,roman
The Old Man and the Sea (Hardcover),Ernest Hemingway,3.81,"1,289,891",1952,roman
,,,,,roman
,,,,,roman
The Fault in Our Stars (Hardcover),John Green,4.12,"5,647,695",2012,death
Smoke Gets in Your Eyes & Other Lessons from the Crematory (Paperback),Caitlin Doughty,4.22,"106,969",2014,death
Stiff: The Curious Lives of Human Cadavers (Paperback),Mary Roach,4.06,"237,359",2003,death
From Here to Eternity: Traveling the World to Find the Good Death (Paperback),Caitlin Doughty,4.30,"45,994",2017,death
When Breath Becomes Air (Kindle Edition),Paul Kalanithi,4.41,"787,344",2016,death
The Book Thief (Kindle Edition),Markus Zusak,4.39,"2,839,105",2005,death
Being Mortal: Medicine and What Matters in the End (Hardcover),Atul Gawande,4.49,"214,494",2014,death
"If I Stay (If I Stay, #1)",Gayle Forman,3.91,"961,542",2009,death
Will My Cat Eat My Eyeballs? And Other Questions About Dead Bodies (Paperback),Caitlin Doughty,4.12,"47,136",2019,death
Thirteen Reasons Why (Hardcover),Jay Asher,3.84,"1,019,656",2007,death
Looking for Alaska (Paperback),John Green,3.96,"1,732,036",2005,death
The Year of Magical Thinking (Paperback),Joan Didion,3.93,"292,927",2005,death
"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,4.35,"9,743,551",2008,death
A Monster Calls (Paperback),Patrick Ness,4.35,"287,377",2011,death
The Lovely Bones (Mass Market Paperback),Alice Sebold,3.86,"2,451,109",2002,death
Before I Fall (Paperback),Lauren Oliver,3.88,"345,320",2010,death
The Denial of Death (Paperback),Ernest Becker,4.05,"15,582",1973,death
"Scythe (Arc of a Scythe, #1)",Neal Shusterman,4.32,"402,534",2016,death
"They Both Die at the End (They Both Die at the End, #1)",Adam Silvera,3.75,"854,478",2017,death
The Midnight Library (Hardcover),Matt Haig,3.98,"2,373,077",2020,death
"Mockingjay (The Hunger Games, #3)",Suzanne Collins,4.12,"3,658,269",2010,death
"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson (Paperback)",Mitch Albom,4.20,"1,177,140",1997,death
All the Living and the Dead (Hardcover),Hayley Campbell,4.25,"12,163",2022,death
"On Death and Dying: What the Dying Have to Teach Doctors, Nurses, Clergy and Their Own Families (Paperback)",Elisabeth Kübler-Ross,4.16,"27,467",1969,death
Under the Whispering Door (Hardcover),T.J. Klune,4.11,"312,682",2021,death
All the Bright Places (Hardcover),Jennifer Niven,4.11,"622,101",2015,death
The Graveyard Book (Hardcover),Neil Gaiman,4.15,"563,986",2008,death
The Death of Ivan Ilych (Paperback),Leo Tolstoy,4.14,"214,213",1886,death
Bridge to Terabithia (Kindle Edition),Katherine Paterson,4.06,"584,932",1977,death
"Mort (Discworld, #4; Death, #1)",Terry Pratchett,4.24,"269,044",1987,death
"Catching Fire (The Hunger Games, #2)",Suzanne Collins,4.35,"4,084,542",2009,death
The Hate U Give (Hardcover),Angie Thomas,4.45,"998,926",2017,death
How We Die: Reflections of Life's Final Chapter (Paperback),Sherwin B. Nuland,4.07,"9,241",1994,death
The Five People You Meet in Heaven (Hardcover),Mitch Albom,4.01,"792,707",2003,death
Elsewhere (Paperback),Gabrielle Zevin,3.90,"70,437",2005,death
"Me Before You (Me Before You, #1)",Jojo Moyes,4.26,"1,781,585",2012,death
Spook: Science Tackles the Afterlife (Paperback),Mary Roach,3.60,"40,453",2005,death
Crying in H Mart (Hardcover),Michelle Zauner,4.24,"577,946",2021,death
"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,4.62,"4,060,123",2007,death
Me and Earl and the Dying Girl (Hardcover),Jesse Andrews,3.51,"148,022",2012,death
Everything I Never Told You (Hardcover),Celeste Ng,3.83,"605,519",2014,death
Long Way Down (Hardcover),Jason Reynolds,4.24,"135,100",2017,death
"Working Stiff: Two Years, 262 Bodies, and the Making of a Medical Examiner (Hardcover)",Judy Melinek,4.27,"27,255",2014,death
The Sky Is Everywhere (Hardcover),Jandy Nelson,3.95,"109,872",2010,death
Lincoln in the Bardo (Hardcover),George Saunders,3.75,"172,745",2017,death
All That Remains: A Life in Death (Hardcover),Sue Black,4.16,"15,280",2018,death
Mortality (Hardcover),Christopher Hitchens,4.12,"29,298",2012,death
We Were Liars (Paperback),E. Lockhart,3.65,"1,362,413",2014,death
The Collected Regrets of Clover (Hardcover),Mikki Brammer,4.16,"115,025",2023,death
The American Way of Death Revisited (Paperback),Jessica Mitford,3.97,"2,608",1963,death
,,,,,death
,,,,,death
Beach Read (Paperback),Emily Henry,3.97,"1,588,138",2020,summer
Every Summer After (Paperback),Carley Fortune,4.18,"818,793",2022,summer
"The Summer I Turned Pretty (Summer, #1)",Jenny Han,3.74,"1,090,921",2009,summer
People We Meet on Vacation (Paperback),Emily Henry,3.84,"1,567,690",2021,summer
The Summer of Broken Rules (Paperback),K.L. Walther,3.88,"319,966",2021,summer
Malibu Rising (Hardcover),Taylor Jenkins Reid,4.02,"1,264,630",2021,summer
Happy Place (Hardcover),Emily Henry,3.95,"1,377,778",2023,summer
"Just for the Summer (Part of Your World, #3)",Abby Jimenez,4.35,"1,021,203",2024,summer
"It's Not Summer Without You (Summer, #2)",Jenny Han,3.74,"702,026",2010,summer
"We'll Always Have Summer (Summer, #3)",Jenny Han,3.78,"640,891",2011,summer
"It Happened One Summer (Bellinger Sisters, #1)",Tessa Bailey,3.90,"699,710",2021,summer
"The Unhoneymooners (Unhoneymooners, #1)",Christina Lauren,3.90,"1,096,952",2019,summer
Book Lovers (Paperback),Emily Henry,4.10,"1,507,509",2022,summer
This Summer Will Be Different (Paperback),Carley Fortune,3.95,"345,036",2024,summer
We Were Liars (Paperback),E. Lockhart,3.65,"1,362,413",2014,summer
"Love & Gelato (Love & Gelato, #1)",Jenna Evans Welch,4.03,"182,411",2016,summer
One Golden Summer (Paperback),Carley Fortune,4.31,"352,747",2025,summer
Meet Me at the Lake (Paperback),Carley Fortune,3.68,"351,418",2023,summer
One Italian Summer (Hardcover),Rebecca Serle,3.59,"288,958",2022,summer
"Call Me By Your Name (Call Me By Your Name, #1)",André Aciman,4.10,"585,218",2007,summer
Same Time Next Summer (Paperback),Annabel Monaghan,3.74,"142,440",2023,summer
The Paradise Problem (Hardcover),Christina Lauren,4.07,"420,748",2024,summer
Funny Story (Kindle Edition),Emily Henry,4.19,"1,210,919",2024,summer
28 Summers (Hardcover),Elin Hilderbrand,4.18,"268,680",2020,summer
Summer Romance (Paperback),Annabel Monaghan,4.02,"122,939",2024,summer
The Hotel Nantucket (Hardcover),Elin Hilderbrand,4.05,"305,703",2022,summer
Heart Bones (Kindle Edition),Colleen Hoover,4.20,"662,733",2020,summer
The God of the Woods (Kindle Edition),Liz    Moore,4.11,"699,839",2024,summer
Second Chance Summer (Hardcover),Morgan Matson,4.11,"55,891",2012,summer
"Problematic Summer Romance (Not in Love, #2)",Ali Hazelwood,3.86,"229,351",2025,summer
"The Spanish Love Deception (Love Deception, #1)",Elena  Armas,3.80,"796,186",2021,summer
The Wedding People (Hardcover),Alison Espach,4.09,"892,465",2024,summer
Where the Crawdads Sing (ebook),Delia Owens,4.37,"3,549,761",2018,summer
Love and Other Words (Hardcover),Christina Lauren,4.22,"788,714",2018,summer
"The Five-Star Weekend (Sommer in Nantucket, #1)",Elin Hilderbrand,4.02,"320,620",2023,summer
The Summer Book (Paperback),Tove Jansson,4.00,"54,799",1972,summer
Seven Days in June (Hardcover),Tia Williams,3.99,"213,688",2021,summer
Daisy Jones & The Six (Hardcover),Taylor Jenkins Reid,4.20,"1,815,657",2019,summer
Since You've Been Gone (Hardcover),Morgan Matson,4.07,"116,545",2014,summer
"Wildfire (Maple Hills, #2)",Hannah  Grace,3.81,"454,650",2023,summer
The Great Gatsby (Paperback),F. Scott Fitzgerald,3.93,"5,819,267",1925,summer
"Hook, Line, and Sinker (Bellinger Sisters, #2)",Tessa Bailey,3.88,"438,843",2022,summer
The Infinity Between Us (Kindle Edition),N.S. Perkins,3.83,"27,902",2021,summer
Sunkissed (Hardcover),Kasie West,3.81,"20,554",2021,summer
"Alex, Approximately (Hardcover)",Jenn Bennett,3.94,"54,916",2017,summer
"Good Girl Complex (Avalon Bay, #1)",Elle Kennedy,3.57,"149,297",2022,summer
Great Big Beautiful Life (Hardcover),Emily Henry,3.98,"568,545",2025,summer
The Song of Achilles (Paperback),Madeline Miller,4.31,"1,926,267",2011,summer
Along for the Ride (Hardcover),Sarah Dessen,4.03,"211,803",2009,summer
"The Perfect Couple (Nantucket, #3)",Elin Hilderbrand,3.96,"257,498",2018,summer
,,,,,summer
,,,,,summer
"The Hobbit, or There and Back Again (Paperback)",J.R.R. Tolkien,4.30,"4,401,548",1937,science-fiction-fantasy
Dune (Dune #1),Frank Herbert,4.29,"1,600,061",1965,science-fiction-fantasy
"Harry Potter and the Philosopher’s Stone (Harry Potter, #1)",J.K. Rowling,4.47,"11,230,667",1997,science-fiction-fantasy
"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,4.40,"3,100,432",1954,science-fiction-fantasy
"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,4.31,"1,462,339",1985,science-fiction-fantasy
"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,4.45,"2,704,228",1996,science-fiction-fantasy
"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,4.43,"4,418,994",1998,science-fiction-fantasy
"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,4.58,"4,758,066",1999,science-fiction-fantasy
"The Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,4.22,"1,993,188",1979,science-fiction-fantasy
"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,4.57,"4,131,324",2000,science-fiction-fantasy
"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,4.35,"9,743,551",2008,science-fiction-fantasy
"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,4.50,"3,743,501",2003,science-fiction-fantasy
"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,4.62,"4,060,123",2007,science-fiction-fantasy
"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,4.58,"3,610,598",2005,science-fiction-fantasy
"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,4.50,"1,105,152",1954,science-fiction-fantasy
"Catching Fire (The Hunger Games, #2)",Suzanne Collins,4.35,"4,084,542",2009,science-fiction-fantasy
The Martian (Hardcover),Andy Weir,4.42,"1,263,495",2011,science-fiction-fantasy
"American Gods: Tenth Anniversary (American Gods, #1)",Neil Gaiman,4.10,"985,171",2001,science-fiction-fantasy
Fahrenheit 451 (Kindle Edition),Ray Bradbury,3.97,"2,776,107",1953,science-fiction-fantasy
"Mockingjay (The Hunger Games, #3)",Suzanne Collins,4.12,"3,658,269",2010,science-fiction-fantasy
"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,4.58,"1,023,111",1955,science-fiction-fantasy
"Ready Player One (Ready Player One, #1)",Ernest Cline,4.23,"1,283,356",2011,science-fiction-fantasy
"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,4.42,"1,010,947",1998,science-fiction-fantasy
1984 (Paperback),George Orwell,4.20,"5,343,606",1949,science-fiction-fantasy
"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,3.97,"1,272,129",1962,science-fiction-fantasy
"Foundation (Foundation, #1)",Isaac Asimov,4.17,"589,005",1951,science-fiction-fantasy
"The Golden Compass (His Dark Materials, #1)",Philip Pullman,4.03,"1,605,637",1995,science-fiction-fantasy
"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,4.55,"838,656",2000,science-fiction-fantasy
Brave New World (Paperback),Aldous Huxley,3.99,"2,047,727",1932,science-fiction-fantasy
"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,4.52,"1,066,953",2007,science-fiction-fantasy
"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,4.17,"784,647",2005,science-fiction-fantasy
The Handmaid's Tale (Hardcover),Margaret Atwood,4.15,"2,373,316",1985,science-fiction-fantasy
The Ocean at the End of the Lane (Paperback),Neil Gaiman,4.01,"654,146",2013,science-fiction-fantasy
Do Androids Dream of Electric Sheep? (ebook),Philip K. Dick,4.09,"505,203",1968,science-fiction-fantasy
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch (Mass Market Paperback)",Terry Pratchett,4.25,"817,782",1990,science-fiction-fantasy
Taming Flame (Paperback),Therisa Peimer,4.28,"16,823",2022,science-fiction-fantasy
"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,4.34,"732,097",2011,science-fiction-fantasy
"Neverwhere (London Below, #1)",Neil Gaiman,4.16,"558,937",1996,science-fiction-fantasy
Stranger in a Strange Land (Paperback),Robert A. Heinlein,3.92,"325,134",1961,science-fiction-fantasy
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,4.24,"3,105,071",1950,science-fiction-fantasy
"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,4.08,"478,183",2006,science-fiction-fantasy
The Fifth Season (The Broken Earth #1),N.K. Jemisin,4.29,"326,320",2015,science-fiction-fantasy
The Time Machine (Paperback),H.G. Wells,3.89,"559,141",1895,science-fiction-fantasy
The Lord of the Rings (Paperback),J.R.R. Tolkien,4.54,"723,987",1954,science-fiction-fantasy
"Divergent (Divergent, #1)",Veronica Roth,4.13,"4,332,352",2011,science-fiction-fantasy
"Mistborn: The Final Empire (Mistborn, #1)",Brandon Sanderson,4.49,"936,919",2006,science-fiction-fantasy
